,Location,Humidity9am,Humidity3pm
99437,Adelaide,71.0,51.0
99438,Adelaide,63.0,47.0
99439,Adelaide,56.0,40.0
99440,Adelaide,55.0,47.0
99441,Adelaide,58.0,45.0
99442,Adelaide,55.0,48.0
99443,Adelaide,49.0,30.0
99444,Adelaide,33.0,21.0
99445,Adelaide,33.0,27.0
99446,Adelaide,90.0,85.0
99447,Adelaide,83.0,60.0
99448,Adelaide,67.0,51.0
99449,Adelaide,67.0,55.0
99450,Adelaide,90.0,80.0
99451,Adelaide,74.0,54.0
99452,Adelaide,54.0,48.0
99453,Adelaide,75.0,59.0
99454,Adelaide,96.0,66.0
99455,Adelaide,87.0,65.0
99456,Adelaide,61.0,48.0
99457,Adelaide,81.0,77.0
99458,Adelaide,57.0,56.0
99459,Adelaide,73.0,60.0
99460,Adelaide,49.0,44.0
99461,Adelaide,55.0,31.0
99462,Adelaide,61.0,49.0
99463,Adelaide,61.0,47.0
99464,Adelaide,57.0,47.0
99465,Adelaide,67.0,50.0
99466,Adelaide,60.0,37.0
99467,Adelaide,63.0,34.0
99468,Adelaide,57.0,35.0
99469,Adelaide,54.0,35.0
99470,Adelaide,60.0,40.0
99471,Adelaide,61.0,30.0
99472,Adelaide,28.0,28.0
99473,Adelaide,64.0,88.0
99474,Adelaide,54.0,44.0
99475,Adelaide,87.0,60.0
99476,Adelaide,76.0,55.0
99477,Adelaide,60.0,41.0
99478,Adelaide,47.0,46.0
99479,Adelaide,97.0,57.0
99480,Adelaide,81.0,64.0
99481,Adelaide,79.0,53.0
99482,Adelaide,87.0,36.0
99483,Adelaide,61.0,52.0
99484,Adelaide,89.0,58.0
99485,Adelaide,95.0,93.0
99486,Adelaide,71.0,40.0
99487,Adelaide,68.0,40.0
99488,Adelaide,58.0,48.0
99489,Adelaide,70.0,40.0
99490,Adelaide,70.0,47.0
99491,Adelaide,75.0,62.0
99492,Adelaide,84.0,58.0
99493,Adelaide,70.0,45.0
99494,Adelaide,73.0,52.0
99495,Adelaide,85.0,64.0
99496,Adelaide,78.0,62.0
99497,Adelaide,69.0,55.0
99498,Adelaide,93.0,57.0
99499,Adelaide,75.0,61.0
99500,Adelaide,86.0,57.0
99501,Adelaide,67.0,43.0
99502,Adelaide,69.0,41.0
99503,Adelaide,81.0,66.0
99504,Adelaide,96.0,63.0
99505,Adelaide,95.0,66.0
99506,Adelaide,82.0,45.0
99507,Adelaide,82.0,37.0
99508,Adelaide,80.0,52.0
99509,Adelaide,76.0,29.0
99510,Adelaide,58.0,44.0
99511,Adelaide,83.0,54.0
99512,Adelaide,89.0,74.0
120638,Perth,97.0,53.0
120639,Perth,80.0,39.0
120640,Perth,84.0,71.0
120641,Perth,93.0,73.0
120642,Perth,69.0,57.0
120643,Perth,86.0,41.0
120644,Perth,72.0,36.0
120645,Perth,58.0,42.0
120646,Perth,97.0,64.0
120647,Perth,79.0,50.0
120648,Perth,63.0,77.0
120649,Perth,99.0,59.0
120650,Perth,96.0,63.0
120651,Perth,86.0,41.0
120652,Perth,62.0,90.0
120653,Perth,76.0,54.0
120654,Perth,87.0,75.0
120655,Perth,57.0,50.0
120656,Perth,95.0,49.0
120657,Perth,97.0,52.0
120658,Perth,94.0,49.0
120659,Perth,80.0,40.0
120660,Perth,68.0,97.0
120661,Perth,65.0,57.0
120662,Perth,84.0,88.0
120663,Perth,99.0,50.0
120664,Perth,94.0,87.0
120665,Perth,97.0,81.0
120666,Perth,93.0,86.0
120667,Perth,61.0,45.0
120668,Perth,97.0,76.0
120669,Perth,82.0,86.0
120670,Perth,57.0,51.0
120671,Perth,70.0,50.0
120672,Perth,78.0,39.0
120673,Perth,84.0,40.0
120674,Perth,74.0,
120675,Perth,,58.0
120676,Perth,64.0,41.0
120677,Perth,63.0,42.0
120678,Perth,52.0,41.0
120679,Perth,57.0,33.0
120680,Perth,57.0,34.0
120681,Perth,59.0,27.0
120682,Perth,49.0,25.0
120683,Perth,53.0,21.0
120684,Perth,39.0,17.0
120685,Perth,41.0,21.0
120686,Perth,44.0,11.0
120687,Perth,77.0,75.0
120688,Perth,,38.0
120689,Perth,55.0,35.0
120690,Perth,58.0,33.0
120691,Perth,44.0,28.0
120692,Perth,51.0,55.0
120693,Perth,79.0,59.0
120694,Perth,67.0,42.0
120695,Perth,53.0,37.0
120696,Perth,79.0,57.0
120697,Perth,81.0,54.0
120698,Perth,52.0,41.0
120699,Perth,68.0,51.0
120700,Perth,97.0,61.0
120701,Perth,81.0,43.0
120702,Perth,54.0,26.0
120703,Perth,62.0,47.0
120704,Perth,69.0,57.0
120705,Perth,58.0,32.0
120706,Perth,57.0,41.0
120707,Perth,61.0,37.0
120708,Perth,68.0,44.0
120709,Perth,79.0,46.0
120710,Perth,71.0,62.0
120711,Perth,60.0,87.0
120712,Perth,73.0,55.0
120713,Perth,64.0,57.0
120714,Perth,55.0,34.0
120715,Perth,50.0,38.0
120716,Perth,90.0,83.0
120717,Perth,58.0,67.0
120718,Perth,56.0,51.0
120719,Perth,58.0,51.0
120720,Perth,77.0,51.0
120721,Perth,57.0,34.0
120722,Perth,39.0,23.0
120723,Perth,36.0,67.0
120724,Perth,93.0,92.0
120725,Perth,71.0,57.0
120726,Perth,57.0,43.0
120727,Perth,70.0,54.0
120728,Perth,67.0,37.0
120729,Perth,63.0,71.0
120730,Perth,61.0,66.0
120731,Perth,87.0,44.0
120732,Perth,50.0,49.0
120733,Perth,64.0,77.0
120734,Perth,44.0,35.0
120735,Perth,57.0,34.0
120736,Perth,50.0,40.0
120737,Perth,48.0,23.0
120738,Perth,59.0,50.0
120739,Perth,56.0,44.0
120740,Perth,64.0,48.0
120741,Perth,66.0,37.0
120742,Perth,56.0,42.0
120743,Perth,46.0,25.0
120744,Perth,25.0,46.0
120745,Perth,68.0,57.0
120746,Perth,56.0,51.0
120747,Perth,58.0,49.0
120748,Perth,52.0,23.0
120749,Perth,29.0,18.0
120750,Perth,36.0,39.0
120751,Perth,67.0,69.0
120752,Perth,51.0,47.0
120753,Perth,94.0,65.0
120754,Perth,69.0,63.0
120755,Perth,67.0,44.0
120756,Perth,58.0,44.0
120757,Perth,67.0,94.0
120758,Perth,77.0,56.0
120759,Perth,68.0,43.0
120760,Perth,62.0,42.0
120761,Perth,57.0,29.0
120762,Perth,43.0,46.0
120763,Perth,66.0,39.0
120764,Perth,71.0,57.0
120765,Perth,55.0,67.0
120766,Perth,92.0,58.0
120767,Perth,55.0,49.0
120768,Perth,64.0,42.0
120769,Perth,70.0,58.0
120770,Perth,65.0,50.0
120771,Perth,66.0,62.0
120772,Perth,59.0,38.0
120773,Perth,52.0,31.0
120774,Perth,49.0,28.0
120775,Perth,51.0,25.0
120776,Perth,48.0,32.0
120777,Perth,50.0,35.0
120778,Perth,52.0,37.0
120779,Perth,46.0,36.0
120780,Perth,73.0,53.0
120781,Perth,69.0,46.0
120782,Perth,64.0,89.0
120783,Perth,79.0,72.0
120784,Perth,72.0,50.0
120785,Perth,71.0,47.0
120786,Perth,61.0,50.0
120787,Perth,65.0,48.0
120788,Perth,65.0,36.0
120789,Perth,61.0,44.0
120790,Perth,56.0,41.0
120791,Perth,53.0,41.0
120792,Perth,55.0,23.0
120793,Perth,70.0,53.0
120794,Perth,67.0,52.0
120795,Perth,60.0,44.0
120796,Perth,55.0,41.0
120797,Perth,49.0,45.0
120798,Perth,50.0,51.0
120799,Perth,57.0,41.0
120800,Perth,93.0,58.0
120801,Perth,68.0,50.0
120802,Perth,63.0,47.0
120803,Perth,55.0,29.0
120804,Perth,47.0,16.0
120805,Perth,83.0,53.0
120806,Perth,59.0,44.0
120807,Perth,50.0,47.0
120808,Perth,48.0,29.0
120809,Perth,62.0,48.0
120810,Perth,77.0,56.0
120811,Perth,58.0,36.0
120812,Perth,57.0,43.0
120813,Perth,60.0,51.0
120814,Perth,52.0,48.0
120815,Perth,62.0,45.0
120816,Perth,63.0,44.0
120817,Perth,56.0,36.0
120818,Perth,63.0,45.0
120819,Perth,,
120820,Perth,,
120821,Perth,,
120822,Perth,,
120823,Perth,,30.0
120824,Perth,60.0,37.0
120825,Perth,47.0,28.0
120826,Perth,39.0,24.0
120827,Perth,59.0,39.0
120828,Perth,51.0,26.0
120829,Perth,49.0,35.0
120830,Perth,54.0,33.0
120831,Perth,44.0,32.0
120832,Perth,43.0,18.0
120833,Perth,61.0,58.0
120834,Perth,63.0,37.0
120835,Perth,51.0,42.0
120836,Perth,48.0,19.0
120837,Perth,15.0,21.0
120838,Perth,58.0,44.0
120839,Perth,49.0,36.0
120840,Perth,66.0,37.0
120841,Perth,53.0,43.0
120842,Perth,64.0,50.0
120843,Perth,73.0,53.0
120844,Perth,75.0,52.0
120845,Perth,63.0,45.0
120846,Perth,28.0,29.0
120847,Perth,72.0,54.0
120848,Perth,58.0,38.0
120849,Perth,70.0,52.0
120850,Perth,75.0,57.0
120851,Perth,73.0,51.0
120852,Perth,63.0,42.0
120853,Perth,67.0,43.0
120854,Perth,56.0,40.0
120855,Perth,77.0,49.0
120856,Perth,68.0,53.0
120857,Perth,55.0,46.0
120858,Perth,60.0,40.0
120859,Perth,57.0,38.0
120860,Perth,47.0,24.0
120861,Perth,51.0,19.0
120862,Perth,45.0,16.0
120863,Perth,24.0,12.0
120864,Perth,21.0,24.0
120865,Perth,64.0,45.0
120866,Perth,45.0,43.0
120867,Perth,79.0,44.0
120868,Perth,71.0,49.0
120869,Perth,61.0,35.0
120870,Perth,62.0,27.0
120871,Perth,54.0,29.0
120872,Perth,53.0,23.0
120873,Perth,29.0,16.0
120874,Perth,58.0,47.0
120875,Perth,57.0,28.0
120876,Perth,75.0,60.0
120877,Perth,77.0,93.0
120878,Perth,74.0,45.0
120879,Perth,64.0,40.0
120880,Perth,52.0,23.0
120881,Perth,62.0,49.0
120882,Perth,67.0,44.0
120883,Perth,58.0,25.0
120884,Perth,48.0,20.0
120885,Perth,51.0,16.0
120886,Perth,40.0,23.0
120887,Perth,59.0,25.0
120888,Perth,45.0,20.0
120889,Perth,44.0,15.0
120890,Perth,43.0,14.0
120891,Perth,50.0,28.0
120892,Perth,68.0,51.0
120893,Perth,60.0,40.0
120894,Perth,52.0,28.0
120895,Perth,33.0,18.0
120896,Perth,58.0,48.0
120897,Perth,68.0,61.0
120898,Perth,84.0,39.0
120899,Perth,64.0,39.0
120900,Perth,61.0,42.0
120901,Perth,82.0,35.0
120902,Perth,84.0,41.0
120903,Perth,70.0,60.0
120904,Perth,83.0,44.0
120905,Perth,84.0,45.0
120906,Perth,63.0,33.0
120907,Perth,69.0,25.0
120908,Perth,76.0,50.0
120909,Perth,55.0,37.0
120910,Perth,70.0,52.0
120911,Perth,74.0,47.0
120912,Perth,58.0,37.0
120913,Perth,58.0,39.0
120914,Perth,58.0,29.0
120915,Perth,52.0,20.0
120916,Perth,55.0,25.0
120917,Perth,53.0,21.0
120918,Perth,39.0,21.0
120919,Perth,28.0,14.0
120920,Perth,33.0,18.0
120921,Perth,51.0,17.0
120922,Perth,74.0,58.0
120923,Perth,21.0,8.0
120924,Perth,51.0,74.0
120925,Perth,65.0,57.0
120926,Perth,59.0,46.0
120927,Perth,56.0,39.0
120928,Perth,52.0,40.0
120929,Perth,51.0,64.0
120930,Perth,63.0,46.0
120931,Perth,80.0,50.0
120932,Perth,53.0,34.0
120933,Perth,67.0,42.0
120934,Perth,61.0,45.0
120935,Perth,75.0,68.0
120936,Perth,68.0,56.0
120937,Perth,76.0,51.0
120938,Perth,56.0,35.0
120939,Perth,63.0,33.0
120940,Perth,59.0,44.0
120941,Perth,71.0,49.0
120942,Perth,60.0,32.0
120943,Perth,46.0,23.0
120944,Perth,52.0,27.0
120945,Perth,41.0,21.0
120946,Perth,41.0,21.0
120947,Perth,42.0,22.0
120948,Perth,48.0,25.0
120949,Perth,50.0,25.0
120950,Perth,50.0,29.0
120951,Perth,49.0,37.0
120952,Perth,61.0,45.0
120953,Perth,62.0,30.0
120954,Perth,67.0,42.0
120955,Perth,57.0,33.0
120956,Perth,58.0,27.0
120957,Perth,53.0,24.0
120958,Perth,47.0,20.0
120959,Perth,62.0,55.0
120960,Perth,74.0,57.0
120961,Perth,87.0,44.0
120962,Perth,90.0,86.0
120963,Perth,51.0,62.0
120964,Perth,94.0,64.0
120965,Perth,80.0,49.0
120966,Perth,83.0,41.0
120967,Perth,54.0,30.0
120968,Perth,48.0,31.0
120969,Perth,48.0,30.0
120970,Perth,53.0,31.0
120971,Perth,56.0,38.0
120972,Perth,64.0,44.0
120973,Perth,73.0,37.0
120974,Perth,93.0,62.0
120975,Perth,93.0,65.0
120976,Perth,75.0,57.0
120977,Perth,85.0,60.0
120978,Perth,89.0,49.0
120979,Perth,92.0,51.0
120980,Perth,83.0,42.0
120981,Perth,69.0,27.0
120982,Perth,90.0,58.0
120983,Perth,93.0,86.0
120984,Perth,95.0,62.0
120985,Perth,83.0,51.0
120986,Perth,84.0,54.0
120987,Perth,85.0,47.0
120988,Perth,70.0,34.0
120989,Perth,65.0,47.0
120990,Perth,82.0,81.0
120991,Perth,78.0,47.0
120992,Perth,70.0,63.0
120993,Perth,79.0,49.0
120994,Perth,71.0,54.0
120995,Perth,93.0,93.0
120996,Perth,94.0,73.0
120997,Perth,70.0,68.0
120998,Perth,89.0,86.0
120999,Perth,67.0,56.0
121000,Perth,85.0,63.0
121001,Perth,72.0,77.0
121002,Perth,76.0,69.0
121003,Perth,99.0,55.0
121004,Perth,96.0,51.0
121005,Perth,75.0,53.0
121006,Perth,74.0,58.0
121007,Perth,83.0,46.0
121008,Perth,96.0,68.0
121009,Perth,88.0,49.0
121010,Perth,84.0,47.0
121011,Perth,96.0,56.0
121012,Perth,78.0,84.0
121013,Perth,85.0,50.0
121014,Perth,87.0,44.0
121015,Perth,90.0,51.0
121016,Perth,87.0,51.0
121017,Perth,62.0,25.0
121018,Perth,59.0,69.0
121019,Perth,61.0,53.0
121020,Perth,64.0,86.0
121021,Perth,95.0,85.0
121022,Perth,62.0,59.0
121023,Perth,69.0,65.0
121024,Perth,97.0,67.0
121025,Perth,91.0,59.0
121026,Perth,84.0,44.0
121027,Perth,74.0,46.0
121028,Perth,65.0,53.0
121029,Perth,75.0,58.0
121030,Perth,89.0,49.0
121031,Perth,83.0,45.0
121032,Perth,80.0,42.0
121033,Perth,74.0,38.0
121034,Perth,76.0,53.0
121035,Perth,84.0,42.0
121036,Perth,79.0,44.0
121037,Perth,92.0,43.0
121038,Perth,75.0,58.0
121039,Perth,91.0,56.0
121040,Perth,89.0,52.0
121041,Perth,92.0,76.0
121042,Perth,78.0,62.0
121043,Perth,94.0,74.0
121044,Perth,77.0,59.0
121045,Perth,83.0,46.0
121046,Perth,73.0,72.0
121047,Perth,74.0,65.0
121048,Perth,59.0,43.0
121049,Perth,87.0,64.0
121050,Perth,83.0,49.0
121051,Perth,88.0,71.0
121052,Perth,90.0,57.0
121053,Perth,86.0,93.0
121054,Perth,81.0,47.0
121055,Perth,77.0,67.0
121056,Perth,53.0,59.0
121057,Perth,81.0,66.0
121058,Perth,76.0,53.0
121059,Perth,81.0,56.0
121060,Perth,75.0,44.0
121061,Perth,91.0,64.0
121062,Perth,67.0,42.0
121063,Perth,71.0,67.0
121064,Perth,72.0,46.0
121065,Perth,75.0,52.0
121066,Perth,57.0,56.0
121067,Perth,58.0,39.0
121068,Perth,55.0,38.0
121069,Perth,60.0,46.0
121070,Perth,77.0,67.0
121071,Perth,76.0,54.0
121072,Perth,71.0,44.0
121073,Perth,93.0,68.0
121074,Perth,83.0,85.0
121075,Perth,58.0,91.0
121076,Perth,46.0,61.0
121077,Perth,91.0,43.0
121078,Perth,70.0,56.0
121079,Perth,71.0,58.0
121080,Perth,70.0,51.0
121081,Perth,69.0,49.0
121082,Perth,59.0,35.0
121083,Perth,80.0,75.0
121084,Perth,84.0,70.0
121085,Perth,71.0,72.0
121086,Perth,67.0,49.0
121087,Perth,80.0,65.0
121088,Perth,57.0,63.0
121089,Perth,49.0,36.0
121090,Perth,45.0,33.0
121091,Perth,30.0,28.0
121092,Perth,72.0,50.0
121093,Perth,84.0,64.0
121094,Perth,64.0,42.0
121095,Perth,56.0,42.0
121096,Perth,65.0,52.0
121097,Perth,60.0,42.0
121098,Perth,63.0,55.0
121099,Perth,50.0,49.0
121100,Perth,66.0,53.0
121101,Perth,64.0,54.0
121102,Perth,62.0,51.0
121103,Perth,75.0,52.0
121104,Perth,55.0,93.0
121105,Perth,66.0,46.0
121106,Perth,64.0,57.0
121107,Perth,64.0,50.0
121108,Perth,58.0,46.0
121109,Perth,48.0,23.0
121110,Perth,39.0,21.0
121111,Perth,18.0,12.0
121112,Perth,69.0,58.0
121113,Perth,64.0,46.0
121114,Perth,55.0,47.0
121115,Perth,45.0,48.0
121116,Perth,63.0,54.0
121117,Perth,60.0,37.0
121118,Perth,55.0,47.0
121119,Perth,45.0,27.0
121120,Perth,61.0,75.0
121121,Perth,68.0,59.0
121122,Perth,50.0,45.0
121123,Perth,60.0,52.0
121124,Perth,59.0,58.0
121125,Perth,53.0,49.0
121126,Perth,31.0,17.0
121127,Perth,42.0,23.0
121128,Perth,38.0,17.0
121129,Perth,29.0,13.0
121130,Perth,46.0,36.0
121131,Perth,59.0,64.0
121132,Perth,55.0,56.0
121133,Perth,59.0,41.0
121134,Perth,53.0,42.0
121135,Perth,49.0,42.0
121136,Perth,73.0,41.0
121137,Perth,76.0,54.0
121138,Perth,68.0,54.0
121139,Perth,51.0,46.0
121140,Perth,55.0,47.0
121141,Perth,64.0,55.0
121142,Perth,50.0,55.0
121143,Perth,65.0,86.0
121144,Perth,80.0,53.0
121145,Perth,61.0,47.0
121146,Perth,53.0,50.0
121147,Perth,59.0,51.0
121148,Perth,25.0,17.0
121149,Perth,13.0,12.0
121150,Perth,56.0,48.0
121151,Perth,42.0,37.0
121152,Perth,47.0,46.0
121153,Perth,40.0,16.0
121154,Perth,49.0,53.0
121155,Perth,57.0,38.0
121156,Perth,44.0,48.0
121157,Perth,44.0,40.0
121158,Perth,46.0,47.0
121159,Perth,40.0,27.0
121160,Perth,35.0,23.0
121161,Perth,48.0,52.0
121162,Perth,52.0,31.0
121163,Perth,44.0,39.0
121164,Perth,52.0,15.0
121165,Perth,41.0,41.0
121166,Perth,37.0,26.0
121167,Perth,18.0,9.0
121168,Perth,15.0,12.0
121169,Perth,45.0,37.0
121170,Perth,49.0,53.0
121171,Perth,50.0,40.0
121172,Perth,42.0,18.0
121173,Perth,37.0,16.0
121174,Perth,31.0,25.0
121175,Perth,44.0,37.0
121176,Perth,48.0,41.0
121177,Perth,48.0,45.0
121178,Perth,43.0,48.0
121179,Perth,43.0,41.0
121180,Perth,41.0,16.0
121181,Perth,34.0,27.0
121182,Perth,41.0,35.0
121183,Perth,33.0,15.0
121184,Perth,39.0,24.0
121185,Perth,54.0,52.0
121186,Perth,45.0,47.0
121187,Perth,47.0,40.0
121188,Perth,39.0,17.0
121189,Perth,15.0,22.0
121190,Perth,39.0,20.0
121191,Perth,45.0,24.0
121192,Perth,45.0,62.0
121193,Perth,60.0,59.0
121194,Perth,51.0,50.0
121195,Perth,39.0,42.0
121196,Perth,61.0,48.0
121197,Perth,44.0,45.0
121198,Perth,44.0,36.0
121199,Perth,35.0,20.0
121200,Perth,32.0,24.0
121201,Perth,50.0,35.0
121202,Perth,37.0,11.0
121203,Perth,23.0,11.0
121204,Perth,14.0,6.0
121205,Perth,22.0,12.0
121206,Perth,67.0,52.0
121207,Perth,56.0,43.0
121208,Perth,44.0,41.0
121209,Perth,40.0,35.0
121210,Perth,35.0,44.0
121211,Perth,69.0,54.0
121212,Perth,55.0,41.0
121213,Perth,51.0,37.0
121214,Perth,52.0,24.0
121215,Perth,38.0,26.0
121216,Perth,45.0,45.0
121217,Perth,43.0,18.0
121218,Perth,41.0,37.0
121219,Perth,52.0,57.0
121220,Perth,40.0,36.0
121221,Perth,41.0,28.0
121222,Perth,29.0,15.0
121223,Perth,59.0,57.0
121224,Perth,66.0,48.0
121225,Perth,48.0,33.0
121226,Perth,36.0,47.0
121227,Perth,85.0,70.0
121228,Perth,81.0,61.0
121229,Perth,62.0,46.0
121230,Perth,50.0,45.0
121231,Perth,40.0,31.0
121232,Perth,49.0,47.0
121233,Perth,61.0,47.0
121234,Perth,63.0,45.0
121235,Perth,55.0,42.0
121236,Perth,68.0,59.0
121237,Perth,59.0,60.0
121238,Perth,61.0,47.0
121239,Perth,43.0,28.0
121240,Perth,46.0,35.0
121241,Perth,44.0,18.0
121242,Perth,34.0,17.0
121243,Perth,34.0,27.0
121244,Perth,47.0,20.0
121245,Perth,41.0,16.0
121246,Perth,35.0,16.0
121247,Perth,24.0,36.0
121248,Perth,57.0,45.0
121249,Perth,59.0,46.0
121250,Perth,54.0,24.0
121251,Perth,48.0,31.0
121252,Perth,52.0,35.0
121253,Perth,54.0,27.0
121254,Perth,51.0,25.0
121255,Perth,36.0,21.0
121256,Perth,30.0,14.0
121257,Perth,25.0,13.0
121258,Perth,61.0,41.0
121259,Perth,74.0,56.0
121260,Perth,70.0,57.0
121261,Perth,49.0,39.0
121262,Perth,45.0,25.0
121263,Perth,51.0,44.0
121264,Perth,65.0,59.0
121265,Perth,64.0,49.0
121266,Perth,58.0,34.0
121267,Perth,69.0,42.0
121268,Perth,62.0,61.0
121269,Perth,68.0,63.0
121270,Perth,78.0,51.0
121271,Perth,66.0,47.0
121272,Perth,72.0,71.0
121273,Perth,55.0,47.0
121274,Perth,55.0,30.0
121275,Perth,31.0,15.0
121276,Perth,68.0,33.0
121277,Perth,55.0,35.0
121278,Perth,54.0,55.0
121279,Perth,62.0,43.0
121280,Perth,61.0,55.0
121281,Perth,78.0,59.0
121282,Perth,77.0,48.0
121283,Perth,60.0,51.0
121284,Perth,67.0,59.0
121285,Perth,72.0,52.0
121286,Perth,56.0,41.0
121287,Perth,49.0,34.0
121288,Perth,78.0,79.0
121289,Perth,65.0,42.0
121290,Perth,74.0,64.0
121291,Perth,83.0,71.0
121292,Perth,89.0,55.0
121293,Perth,69.0,41.0
121294,Perth,56.0,30.0
121295,Perth,52.0,48.0
121296,Perth,84.0,54.0
121297,Perth,87.0,57.0
121298,Perth,71.0,63.0
121299,Perth,66.0,48.0
121300,Perth,60.0,23.0
121301,Perth,40.0,32.0
121302,Perth,80.0,40.0
121303,Perth,60.0,33.0
121304,Perth,55.0,29.0
121305,Perth,49.0,47.0
121306,Perth,94.0,59.0
121307,Perth,94.0,57.0
121308,Perth,62.0,45.0
121309,Perth,68.0,58.0
121310,Perth,53.0,33.0
121311,Perth,56.0,32.0
121312,Perth,52.0,41.0
121313,Perth,51.0,25.0
121314,Perth,48.0,34.0
121315,Perth,83.0,64.0
121316,Perth,64.0,38.0
121317,Perth,55.0,31.0
121318,Perth,52.0,56.0
121319,Perth,96.0,64.0
121320,Perth,77.0,40.0
121321,Perth,70.0,44.0
121322,Perth,67.0,45.0
121323,Perth,68.0,24.0
121324,Perth,44.0,51.0
121325,Perth,83.0,52.0
121326,Perth,60.0,24.0
121327,Perth,41.0,54.0
121328,Perth,96.0,80.0
121329,Perth,52.0,44.0
121330,Perth,77.0,50.0
121331,Perth,77.0,48.0
121332,Perth,71.0,51.0
121333,Perth,71.0,91.0
121334,Perth,83.0,51.0
121335,Perth,82.0,39.0
121336,Perth,67.0,40.0
121337,Perth,85.0,63.0
121338,Perth,87.0,47.0
121339,Perth,80.0,42.0
121340,Perth,84.0,51.0
121341,Perth,80.0,54.0
121342,Perth,78.0,51.0
121343,Perth,69.0,42.0
121344,Perth,73.0,53.0
121345,Perth,59.0,42.0
121346,Perth,57.0,36.0
121347,Perth,66.0,37.0
121348,Perth,75.0,45.0
121349,Perth,51.0,28.0
121350,Perth,47.0,28.0
121351,Perth,97.0,63.0
121352,Perth,96.0,93.0
121353,Perth,85.0,53.0
121354,Perth,73.0,85.0
121355,Perth,88.0,67.0
121356,Perth,90.0,50.0
121357,Perth,96.0,43.0
121358,Perth,72.0,60.0
121359,Perth,91.0,57.0
121360,Perth,90.0,83.0
121361,Perth,86.0,44.0
121362,Perth,82.0,34.0
121363,Perth,70.0,30.0
121364,Perth,62.0,45.0
121365,Perth,88.0,64.0
121366,Perth,90.0,46.0
121367,Perth,82.0,49.0
121368,Perth,84.0,42.0
121369,Perth,83.0,51.0
121370,Perth,89.0,42.0
121371,Perth,89.0,49.0
121372,Perth,84.0,45.0
121373,Perth,81.0,43.0
121374,Perth,71.0,24.0
121375,Perth,47.0,94.0
121376,Perth,86.0,89.0
121377,Perth,97.0,59.0
121378,Perth,96.0,63.0
121379,Perth,72.0,59.0
121380,Perth,96.0,65.0
121381,Perth,93.0,49.0
121382,Perth,77.0,38.0
121383,Perth,77.0,76.0
121384,Perth,87.0,55.0
121385,Perth,74.0,67.0
121386,Perth,92.0,53.0
121387,Perth,82.0,45.0
121388,Perth,69.0,35.0
121389,Perth,70.0,37.0
121390,Perth,59.0,37.0
121391,Perth,56.0,33.0
121392,Perth,46.0,33.0
121393,Perth,93.0,66.0
121394,Perth,97.0,67.0
121395,Perth,77.0,66.0
121396,Perth,59.0,66.0
121397,Perth,77.0,83.0
121398,Perth,99.0,55.0
121399,Perth,82.0,43.0
121400,Perth,55.0,22.0
121401,Perth,61.0,31.0
121402,Perth,61.0,27.0
121403,Perth,73.0,55.0
121404,Perth,89.0,55.0
121405,Perth,69.0,39.0
121406,Perth,84.0,44.0
121407,Perth,72.0,38.0
121408,Perth,37.0,20.0
121409,Perth,20.0,33.0
121410,Perth,97.0,78.0
121411,Perth,82.0,58.0
121412,Perth,83.0,55.0
121413,Perth,66.0,43.0
121414,Perth,63.0,48.0
121415,Perth,75.0,73.0
121416,Perth,66.0,47.0
121417,Perth,66.0,41.0
121418,Perth,77.0,69.0
121419,Perth,81.0,67.0
121420,Perth,78.0,41.0
121421,Perth,58.0,50.0
121422,Perth,63.0,48.0
121423,Perth,55.0,38.0
121424,Perth,70.0,41.0
121425,Perth,60.0,32.0
121426,Perth,44.0,25.0
121427,Perth,79.0,52.0
121428,Perth,88.0,90.0
121429,Perth,92.0,91.0
121430,Perth,62.0,38.0
121431,Perth,62.0,37.0
121432,Perth,72.0,45.0
121433,Perth,82.0,54.0
121434,Perth,73.0,44.0
121435,Perth,64.0,36.0
121436,Perth,72.0,51.0
121437,Perth,69.0,53.0
121438,Perth,74.0,48.0
121439,Perth,66.0,43.0
121440,Perth,66.0,51.0
121441,Perth,59.0,48.0
121442,Perth,60.0,37.0
121443,Perth,58.0,38.0
121444,Perth,53.0,39.0
121445,Perth,50.0,28.0
121446,Perth,60.0,33.0
121447,Perth,57.0,34.0
121448,Perth,54.0,25.0
121449,Perth,45.0,26.0
121450,Perth,36.0,21.0
121451,Perth,35.0,20.0
121452,Perth,30.0,22.0
121453,Perth,51.0,51.0
121454,Perth,67.0,47.0
121455,Perth,57.0,50.0
121456,Perth,65.0,44.0
121457,Perth,49.0,28.0
121458,Perth,32.0,22.0
121459,Perth,41.0,34.0
121460,Perth,42.0,38.0
121461,Perth,48.0,55.0
121462,Perth,55.0,44.0
121463,Perth,61.0,50.0
121464,Perth,58.0,65.0
121465,Perth,39.0,20.0
121466,Perth,37.0,15.0
121467,Perth,21.0,12.0
121468,Perth,24.0,54.0
121469,Perth,66.0,64.0
121470,Perth,44.0,41.0
121471,Perth,50.0,41.0
121472,Perth,50.0,45.0
121473,Perth,39.0,22.0
121474,Perth,41.0,21.0
121475,Perth,38.0,16.0
121476,Perth,25.0,15.0
121477,Perth,25.0,13.0
121478,Perth,69.0,48.0
121479,Perth,71.0,70.0
121480,Perth,54.0,41.0
121481,Perth,50.0,38.0
121482,Perth,44.0,40.0
121483,Perth,46.0,50.0
121484,Perth,59.0,46.0
121485,Perth,52.0,27.0
