Location,Humidity9am,Humidity3pm,AvgHumidity
Adelaide,51.0,52.0,51.5
Adelaide,71.0,76.0,73.5
Adelaide,79.0,51.0,65.0
Adelaide,48.0,41.0,44.5
Adelaide,59.0,40.0,49.5
Adelaide,58.0,19.0,38.5
Adelaide,34.0,34.0,34.0
Adelaide,72.0,53.0,62.5
Adelaide,58.0,43.0,50.5
Adelaide,53.0,43.0,48.0
Adelaide,52.0,42.0,47.0
Adelaide,34.0,13.0,23.5
Adelaide,35.0,16.0,25.5
Adelaide,53.0,32.0,42.5
Adelaide,43.0,20.0,31.5
Adelaide,35.0,13.0,24.0
Adelaide,13.0,8.0,10.5
Adelaide,56.0,59.0,57.5
Adelaide,75.0,57.0,66.0
Adelaide,42.0,50.0,46.0
Adelaide,50.0,34.0,42.0
Adelaide,53.0,42.0,47.5
Adelaide,55.0,52.0,53.5
Adelaide,56.0,49.0,52.5
Adelaide,53.0,56.0,54.5
Adelaide,55.0,34.0,44.5
Adelaide,50.0,37.0,43.5
Adelaide,55.0,29.0,42.0
Adelaide,52.0,10.0,31.0
Adelaide,34.0,15.0,24.5
Adelaide,63.0,47.0,55.0
Adelaide,46.0,37.0,41.5
Adelaide,67.0,48.0,57.5
Adelaide,65.0,49.0,57.0
Adelaide,53.0,33.0,43.0
Adelaide,38.0,21.0,29.5
Adelaide,18.0,13.0,15.5
Adelaide,11.0,17.0,14.0
Adelaide,63.0,69.0,66.0
Adelaide,65.0,37.0,51.0
Adelaide,44.0,11.0,27.5
Adelaide,15.0,57.0,36.0
Adelaide,41.0,32.0,36.5
Adelaide,40.0,35.0,37.5
Adelaide,59.0,37.0,48.0
Adelaide,42.0,41.0,41.5
Adelaide,62.0,48.0,55.0
Adelaide,46.0,23.0,34.5
Adelaide,23.0,31.0,27.0
Adelaide,90.0,46.0,68.0
Adelaide,59.0,44.0,51.5
Adelaide,67.0,51.0,59.0
Adelaide,72.0,53.0,62.5
Adelaide,73.0,47.0,60.0
Adelaide,52.0,41.0,46.5
Adelaide,49.0,31.0,40.0
Adelaide,40.0,25.0,32.5
Adelaide,34.0,22.0,28.0
Adelaide,10.0,8.0,9.0
Adelaide,27.0,10.0,18.5
Adelaide,21.0,31.0,26.0
Adelaide,37.0,42.0,39.5
Adelaide,72.0,48.0,60.0
Adelaide,59.0,45.0,52.0
Adelaide,49.0,32.0,40.5
Adelaide,24.0,16.0,20.0
Adelaide,54.0,22.0,38.0
Adelaide,35.0,22.0,28.5
Adelaide,37.0,49.0,43.0
Adelaide,38.0,18.0,28.0
Adelaide,31.0,21.0,26.0
Adelaide,19.0,6.0,12.5
Adelaide,29.0,50.0,39.5
Adelaide,92.0,67.0,79.5
Adelaide,78.0,53.0,65.5
Adelaide,57.0,36.0,46.5
Adelaide,50.0,76.0,63.0
Adelaide,45.0,32.0,38.5
Adelaide,51.0,34.0,42.5
Adelaide,53.0,31.0,42.0
Adelaide,51.0,19.0,35.0
Adelaide,43.0,29.0,36.0
Adelaide,39.0,18.0,28.5
Adelaide,46.0,22.0,34.0
Adelaide,42.0,9.0,25.5
Adelaide,11.0,11.0,11.0
Adelaide,21.0,12.0,16.5
Adelaide,16.0,10.0,13.0
Adelaide,12.0,15.0,13.5
Adelaide,68.0,41.0,54.5
Adelaide,49.0,28.0,38.5
Adelaide,47.0,25.0,36.0
Adelaide,52.0,28.0,40.0
Adelaide,54.0,31.0,42.5
Adelaide,26.0,15.0,20.5
Adelaide,76.0,46.0,61.0
Adelaide,49.0,27.0,38.0
Adelaide,28.0,11.0,19.5
Adelaide,22.0,7.0,14.5
Adelaide,15.0,15.0,15.0
Adelaide,53.0,29.0,41.0
Adelaide,33.0,23.0,28.0
Adelaide,49.0,28.0,38.5
Adelaide,35.0,12.0,23.5
Adelaide,16.0,8.0,12.0
Adelaide,57.0,54.0,55.5
Adelaide,39.0,18.0,28.5
Adelaide,37.0,17.0,27.0
Adelaide,34.0,27.0,30.5
Adelaide,27.0,15.0,21.0
Adelaide,13.0,10.0,11.5
Adelaide,63.0,38.0,50.5
Adelaide,41.0,21.0,31.0
Adelaide,21.0,9.0,15.0
Adelaide,6.0,10.0,8.0
Adelaide,54.0,95.0,74.5
Adelaide,93.0,86.0,89.5
Adelaide,81.0,63.0,72.0
Adelaide,65.0,42.0,53.5
Adelaide,66.0,31.0,48.5
Adelaide,62.0,43.0,52.5
Adelaide,70.0,48.0,59.0
Adelaide,56.0,40.0,48.0
Adelaide,48.0,35.0,41.5
Adelaide,63.0,41.0,52.0
Adelaide,63.0,44.0,53.5
Adelaide,54.0,26.0,40.0
Adelaide,70.0,54.0,62.0
Adelaide,71.0,42.0,56.5
Adelaide,50.0,35.0,42.5
Adelaide,48.0,29.0,38.5
Adelaide,63.0,32.0,47.5
Adelaide,64.0,34.0,49.0
Adelaide,52.0,23.0,37.5
Adelaide,41.0,17.0,29.0
Adelaide,61.0,48.0,54.5
Adelaide,48.0,35.0,41.5
Adelaide,49.0,34.0,41.5
Adelaide,56.0,28.0,42.0
Adelaide,34.0,15.0,24.5
Adelaide,47.0,22.0,34.5
Adelaide,53.0,78.0,65.5
Adelaide,59.0,42.0,50.5
Adelaide,59.0,41.0,50.0
Adelaide,66.0,30.0,48.0
Adelaide,78.0,59.0,68.5
Adelaide,73.0,48.0,60.5
Adelaide,85.0,75.0,80.0
Adelaide,85.0,50.0,67.5
Adelaide,67.0,45.0,56.0
Adelaide,52.0,24.0,38.0
Adelaide,71.0,44.0,57.5
Adelaide,53.0,34.0,43.5
Adelaide,61.0,51.0,56.0
Adelaide,91.0,39.0,65.0
Adelaide,64.0,51.0,57.5
Adelaide,71.0,54.0,62.5
Adelaide,65.0,39.0,52.0
Adelaide,77.0,55.0,66.0
Adelaide,76.0,46.0,61.0
Adelaide,75.0,22.0,48.5
Adelaide,43.0,31.0,37.0
Adelaide,27.0,17.0,22.0
Adelaide,69.0,52.0,60.5
Adelaide,55.0,51.0,53.0
Adelaide,64.0,34.0,49.0
Adelaide,66.0,37.0,51.5
Adelaide,59.0,32.0,45.5
Adelaide,31.0,36.0,33.5
Adelaide,78.0,85.0,81.5
Adelaide,91.0,72.0,81.5
Adelaide,84.0,65.0,74.5
Adelaide,72.0,65.0,68.5
Adelaide,58.0,45.0,51.5
Adelaide,71.0,48.0,59.5
Adelaide,49.0,35.0,42.0
Adelaide,50.0,40.0,45.0
Adelaide,60.0,31.0,45.5
Adelaide,75.0,42.0,58.5
Adelaide,87.0,34.0,60.5
Adelaide,66.0,43.0,54.5
Adelaide,50.0,41.0,45.5
Adelaide,35.0,27.0,31.0
Adelaide,66.0,50.0,58.0
Adelaide,63.0,34.0,48.5
Adelaide,71.0,41.0,56.0
Adelaide,43.0,43.0,43.0
Adelaide,75.0,60.0,67.5
Adelaide,41.0,38.0,39.5
Adelaide,46.0,33.0,39.5
Adelaide,94.0,54.0,74.0
Adelaide,61.0,48.0,54.5
Adelaide,65.0,53.0,59.0
Adelaide,91.0,87.0,89.0
Adelaide,58.0,45.0,51.5
Adelaide,62.0,52.0,57.0
Adelaide,91.0,80.0,85.5
Adelaide,75.0,54.0,64.5
Adelaide,57.0,44.0,50.5
Adelaide,50.0,42.0,46.0
Adelaide,88.0,97.0,92.5
Adelaide,97.0,70.0,83.5
Adelaide,86.0,57.0,71.5
Adelaide,73.0,39.0,56.0
Adelaide,46.0,41.0,43.5
Adelaide,42.0,27.0,34.5
Adelaide,49.0,33.0,41.0
Adelaide,34.0,26.0,30.0
Adelaide,41.0,39.0,40.0
Adelaide,47.0,42.0,44.5
Adelaide,75.0,53.0,64.0
Adelaide,69.0,34.0,51.5
Adelaide,64.0,37.0,50.5
Adelaide,47.0,34.0,40.5
Adelaide,90.0,61.0,75.5
Adelaide,71.0,50.0,60.5
Adelaide,94.0,41.0,67.5
Adelaide,91.0,74.0,82.5
Adelaide,83.0,74.0,78.5
Adelaide,86.0,65.0,75.5
Adelaide,72.0,43.0,57.5
Adelaide,49.0,39.0,44.0
Adelaide,81.0,93.0,87.0
Adelaide,78.0,76.0,77.0
Adelaide,88.0,77.0,82.5
Adelaide,92.0,59.0,75.5
Adelaide,72.0,88.0,80.0
Adelaide,87.0,46.0,66.5
Adelaide,81.0,59.0,70.0
Adelaide,91.0,51.0,71.0
Adelaide,67.0,53.0,60.0
Adelaide,72.0,52.0,62.0
Adelaide,48.0,41.0,44.5
Adelaide,54.0,53.0,53.5
Adelaide,67.0,50.0,58.5
Adelaide,92.0,74.0,83.0
Adelaide,73.0,67.0,70.0
Adelaide,97.0,64.0,80.5
Adelaide,85.0,93.0,89.0
Adelaide,91.0,62.0,76.5
Adelaide,78.0,55.0,66.5
Adelaide,60.0,59.0,59.5
Adelaide,86.0,88.0,87.0
Adelaide,96.0,75.0,85.5
Adelaide,69.0,52.0,60.5
Adelaide,73.0,67.0,70.0
Adelaide,94.0,68.0,81.0
Adelaide,92.0,79.0,85.5
Adelaide,92.0,70.0,81.0
Adelaide,56.0,49.0,52.5
Adelaide,64.0,58.0,61.0
Adelaide,83.0,56.0,69.5
Adelaide,90.0,67.0,78.5
Adelaide,94.0,65.0,79.5
Adelaide,74.0,55.0,64.5
Adelaide,54.0,52.0,53.0
Adelaide,90.0,62.0,76.0
Adelaide,62.0,71.0,66.5
Adelaide,95.0,55.0,75.0
Adelaide,67.0,52.0,59.5
Adelaide,39.0,30.0,34.5
Adelaide,93.0,88.0,90.5
Adelaide,91.0,75.0,83.0
Adelaide,92.0,69.0,80.5
Adelaide,81.0,71.0,76.0
Adelaide,70.0,46.0,58.0
Adelaide,59.0,47.0,53.0
Adelaide,82.0,65.0,73.5
Adelaide,92.0,63.0,77.5
Adelaide,86.0,55.0,70.5
Adelaide,88.0,58.0,73.0
Adelaide,70.0,68.0,69.0
Adelaide,83.0,52.0,67.5
Adelaide,52.0,41.0,46.5
Adelaide,75.0,32.0,53.5
Adelaide,35.0,51.0,43.0
Adelaide,96.0,80.0,88.0
Adelaide,89.0,70.0,79.5
Adelaide,99.0,59.0,79.0
Adelaide,63.0,53.0,58.0
Adelaide,70.0,73.0,71.5
Adelaide,85.0,79.0,82.0
Adelaide,88.0,73.0,80.5
Adelaide,65.0,95.0,80.0
Adelaide,79.0,44.0,61.5
Adelaide,74.0,46.0,60.0
Adelaide,56.0,34.0,45.0
Adelaide,64.0,33.0,48.5
Adelaide,63.0,50.0,56.5
Adelaide,75.0,44.0,59.5
Adelaide,61.0,42.0,51.5
Adelaide,79.0,44.0,61.5
Adelaide,47.0,45.0,46.0
Adelaide,74.0,45.0,59.5
Adelaide,56.0,72.0,64.0
Adelaide,58.0,39.0,48.5
Adelaide,48.0,45.0,46.5
Adelaide,65.0,47.0,56.0
Adelaide,40.0,40.0,40.0
Adelaide,75.0,60.0,67.5
Adelaide,63.0,73.0,68.0
Adelaide,75.0,53.0,64.0
Adelaide,60.0,48.0,54.0
Adelaide,50.0,50.0,50.0
Adelaide,47.0,39.0,43.0
Adelaide,30.0,24.0,27.0
Adelaide,40.0,56.0,48.0
Adelaide,86.0,55.0,70.5
Adelaide,76.0,51.0,63.5
Adelaide,69.0,47.0,58.0
Adelaide,47.0,41.0,44.0
Adelaide,61.0,36.0,48.5
Adelaide,53.0,32.0,42.5
Adelaide,44.0,23.0,33.5
Adelaide,29.0,24.0,26.5
Adelaide,90.0,44.0,67.0
Adelaide,65.0,60.0,62.5
Adelaide,68.0,49.0,58.5
Adelaide,69.0,53.0,61.0
Adelaide,47.0,41.0,44.0
Adelaide,33.0,21.0,27.0
Adelaide,29.0,18.0,23.5
Adelaide,23.0,20.0,21.5
Adelaide,70.0,31.0,50.5
Adelaide,74.0,61.0,67.5
Adelaide,67.0,38.0,52.5
Adelaide,54.0,49.0,51.5
Adelaide,52.0,31.0,41.5
Adelaide,35.0,23.0,29.0
Adelaide,77.0,69.0,73.0
Adelaide,68.0,47.0,57.5
Adelaide,75.0,38.0,56.5
Adelaide,61.0,74.0,67.5
Adelaide,47.0,29.0,38.0
Adelaide,28.0,23.0,25.5
Adelaide,29.0,21.0,25.0
Adelaide,21.0,9.0,15.0
Adelaide,42.0,27.0,34.5
Adelaide,61.0,54.0,57.5
Adelaide,65.0,53.0,59.0
Adelaide,86.0,58.0,72.0
Adelaide,32.0,19.0,25.5
Adelaide,20.0,36.0,28.0
Adelaide,75.0,44.0,59.5
Adelaide,52.0,65.0,58.5
Adelaide,43.0,46.0,44.5
Adelaide,57.0,50.0,53.5
Adelaide,47.0,27.0,37.0
Adelaide,23.0,15.0,19.0
Adelaide,63.0,40.0,51.5
Adelaide,16.0,64.0,40.0
Adelaide,66.0,41.0,53.5
Adelaide,73.0,46.0,59.5
Adelaide,36.0,14.0,25.0
Adelaide,27.0,10.0,18.5
Adelaide,62.0,49.0,55.5
Adelaide,75.0,50.0,62.5
Adelaide,49.0,31.0,40.0
Adelaide,52.0,38.0,45.0
Adelaide,49.0,39.0,44.0
Adelaide,61.0,44.0,52.5
Adelaide,38.0,15.0,26.5
Adelaide,16.0,9.0,12.5
Adelaide,19.0,13.0,16.0
Adelaide,48.0,17.0,32.5
Adelaide,17.0,9.0,13.0
Adelaide,28.0,29.0,28.5
Adelaide,65.0,52.0,58.5
Adelaide,50.0,15.0,32.5
Adelaide,54.0,51.0,52.5
Adelaide,67.0,52.0,59.5
Adelaide,56.0,47.0,51.5
Adelaide,79.0,47.0,63.0
Adelaide,66.0,35.0,50.5
Adelaide,64.0,20.0,42.0
Adelaide,18.0,17.0,17.5
Adelaide,50.0,33.0,41.5
Adelaide,43.0,38.0,40.5
Adelaide,30.0,14.0,22.0
Adelaide,70.0,35.0,52.5
Adelaide,54.0,44.0,49.0
Adelaide,33.0,16.0,24.5
Adelaide,14.0,6.0,10.0
Adelaide,61.0,47.0,54.0
Adelaide,56.0,41.0,48.5
Adelaide,56.0,30.0,43.0
Adelaide,46.0,31.0,38.5
Adelaide,20.0,11.0,15.5
Adelaide,10.0,7.0,8.5
Adelaide,41.0,46.0,43.5
Adelaide,48.0,47.0,47.5
Adelaide,53.0,42.0,47.5
Adelaide,62.0,39.0,50.5
Adelaide,51.0,37.0,44.0
Adelaide,41.0,11.0,26.0
Adelaide,77.0,82.0,79.5
Adelaide,57.0,27.0,42.0
Adelaide,89.0,83.0,86.0
Adelaide,60.0,32.0,46.0
Adelaide,50.0,51.0,50.5
Adelaide,59.0,31.0,45.0
Adelaide,52.0,43.0,47.5
Adelaide,52.0,25.0,38.5
Adelaide,35.0,23.0,29.0
Adelaide,32.0,11.0,21.5
Adelaide,14.0,37.0,25.5
Adelaide,69.0,48.0,58.5
Adelaide,53.0,35.0,44.0
Adelaide,44.0,36.0,40.0
Adelaide,71.0,52.0,61.5
Adelaide,63.0,46.0,54.5
Adelaide,63.0,50.0,56.5
Adelaide,67.0,51.0,59.0
Adelaide,62.0,44.0,53.0
Adelaide,51.0,29.0,40.0
Adelaide,52.0,88.0,70.0
Adelaide,57.0,42.0,49.5
Adelaide,46.0,36.0,41.0
Adelaide,20.0,13.0,16.5
Adelaide,61.0,39.0,50.0
Adelaide,48.0,38.0,43.0
Adelaide,70.0,40.0,55.0
Adelaide,50.0,30.0,40.0
Adelaide,51.0,43.0,47.0
Adelaide,45.0,44.0,44.5
Adelaide,50.0,25.0,37.5
Adelaide,20.0,18.0,19.0
Adelaide,60.0,51.0,55.5
Adelaide,73.0,55.0,64.0
Adelaide,54.0,45.0,49.5
Adelaide,54.0,49.0,51.5
Adelaide,49.0,30.0,39.5
Adelaide,51.0,39.0,45.0
Adelaide,39.0,23.0,31.0
Adelaide,94.0,48.0,71.0
Adelaide,64.0,55.0,59.5
Adelaide,58.0,39.0,48.5
Adelaide,43.0,20.0,31.5
Adelaide,12.0,10.0,11.0
Adelaide,33.0,17.0,25.0
Adelaide,51.0,33.0,42.0
Adelaide,45.0,28.0,36.5
Adelaide,31.0,25.0,28.0
Adelaide,29.0,23.0,26.0
Adelaide,94.0,64.0,79.0
Adelaide,75.0,69.0,72.0
Adelaide,79.0,67.0,73.0
Adelaide,73.0,51.0,62.0
Adelaide,66.0,83.0,74.5
Adelaide,94.0,84.0,89.0
Adelaide,59.0,51.0,55.0
Adelaide,59.0,48.0,53.5
Adelaide,69.0,48.0,58.5
Adelaide,59.0,38.0,48.5
Adelaide,50.0,41.0,45.5
Adelaide,43.0,28.0,35.5
Adelaide,36.0,46.0,41.0
Adelaide,76.0,50.0,63.0
Adelaide,61.0,42.0,51.5
Adelaide,71.0,48.0,59.5
Adelaide,58.0,46.0,52.0
Adelaide,52.0,37.0,44.5
Adelaide,55.0,45.0,50.0
Adelaide,47.0,41.0,44.0
Adelaide,55.0,33.0,44.0
Adelaide,44.0,19.0,31.5
Adelaide,44.0,23.0,33.5
Adelaide,52.0,40.0,46.0
Adelaide,68.0,51.0,59.5
Adelaide,62.0,41.0,51.5
Adelaide,60.0,31.0,45.5
Adelaide,60.0,36.0,48.0
Adelaide,51.0,34.0,42.5
Adelaide,36.0,16.0,26.0
Adelaide,27.0,21.0,24.0
Adelaide,54.0,27.0,40.5
Adelaide,54.0,34.0,44.0
Adelaide,27.0,21.0,24.0
Adelaide,23.0,16.0,19.5
Adelaide,47.0,33.0,40.0
Adelaide,48.0,31.0,39.5
Adelaide,30.0,15.0,22.5
Adelaide,20.0,24.0,22.0
Adelaide,55.0,48.0,51.5
Adelaide,61.0,43.0,52.0
Adelaide,61.0,31.0,46.0
Adelaide,47.0,17.0,32.0
Adelaide,46.0,21.0,33.5
Adelaide,33.0,20.0,26.5
Adelaide,52.0,20.0,36.0
Adelaide,61.0,43.0,52.0
Adelaide,45.0,31.0,38.0
Adelaide,46.0,28.0,37.0
Adelaide,42.0,20.0,31.0
Adelaide,42.0,26.0,34.0
Adelaide,38.0,46.0,42.0
Adelaide,55.0,37.0,46.0
Adelaide,45.0,20.0,32.5
Adelaide,53.0,29.0,41.0
Adelaide,62.0,40.0,51.0
Adelaide,48.0,35.0,41.5
Adelaide,67.0,46.0,56.5
Adelaide,65.0,48.0,56.5
Adelaide,63.0,42.0,52.5
Adelaide,81.0,55.0,68.0
Adelaide,63.0,40.0,51.5
Adelaide,72.0,44.0,58.0
Adelaide,72.0,40.0,56.0
Adelaide,48.0,37.0,42.5
Adelaide,43.0,23.0,33.0
Adelaide,68.0,31.0,49.5
Adelaide,26.0,21.0,23.5
Adelaide,77.0,51.0,64.0
Adelaide,77.0,44.0,60.5
Adelaide,47.0,47.0,47.0
Adelaide,57.0,38.0,47.5
Adelaide,44.0,33.0,38.5
Adelaide,30.0,14.0,22.0
Adelaide,71.0,50.0,60.5
Adelaide,59.0,47.0,53.0
Adelaide,53.0,34.0,43.5
Adelaide,45.0,44.0,44.5
Adelaide,55.0,57.0,56.0
Adelaide,76.0,38.0,57.0
Adelaide,70.0,33.0,51.5
Adelaide,68.0,45.0,56.5
Adelaide,68.0,16.0,42.0
Adelaide,29.0,30.0,29.5
Adelaide,56.0,32.0,44.0
Adelaide,46.0,24.0,35.0
Adelaide,58.0,27.0,42.5
Adelaide,56.0,43.0,49.5
Adelaide,72.0,57.0,64.5
Adelaide,70.0,47.0,58.5
Adelaide,61.0,52.0,56.5
Adelaide,66.0,50.0,58.0
Adelaide,65.0,51.0,58.0
Adelaide,55.0,25.0,40.0
Adelaide,68.0,34.0,51.0
Adelaide,40.0,29.0,34.5
Adelaide,23.0,25.0,24.0
Adelaide,76.0,,76.0
Adelaide,75.0,86.0,80.5
Adelaide,88.0,73.0,80.5
Adelaide,66.0,74.0,70.0
Adelaide,58.0,44.0,51.0
Adelaide,42.0,38.0,40.0
Adelaide,54.0,40.0,47.0
Adelaide,61.0,45.0,53.0
Adelaide,81.0,57.0,69.0
Adelaide,93.0,53.0,73.0
Adelaide,77.0,86.0,81.5
Adelaide,73.0,52.0,62.5
Adelaide,59.0,62.0,60.5
Adelaide,68.0,46.0,57.0
Adelaide,49.0,39.0,44.0
Adelaide,42.0,35.0,38.5
Adelaide,51.0,43.0,47.0
Adelaide,53.0,51.0,52.0
Adelaide,78.0,51.0,64.5
Adelaide,27.0,18.0,22.5
Adelaide,73.0,48.0,60.5
Adelaide,85.0,64.0,74.5
Adelaide,54.0,58.0,56.0
Adelaide,91.0,77.0,84.0
Adelaide,87.0,57.0,72.0
Adelaide,88.0,72.0,80.0
Adelaide,75.0,73.0,74.0
Adelaide,92.0,67.0,79.5
Adelaide,66.0,47.0,56.5
Adelaide,80.0,83.0,81.5
Adelaide,86.0,63.0,74.5
Adelaide,67.0,49.0,58.0
Adelaide,68.0,42.0,55.0
Adelaide,44.0,49.0,46.5
Adelaide,73.0,62.0,67.5
Adelaide,84.0,50.0,67.0
Adelaide,77.0,,77.0
Adelaide,65.0,52.0,58.5
Adelaide,74.0,53.0,63.5
Adelaide,67.0,51.0,59.0
Adelaide,74.0,43.0,58.5
Adelaide,52.0,42.0,47.0
Adelaide,69.0,56.0,62.5
Adelaide,85.0,62.0,73.5
Adelaide,74.0,55.0,64.5
Adelaide,76.0,93.0,84.5
Adelaide,94.0,77.0,85.5
Adelaide,76.0,45.0,60.5
Adelaide,68.0,44.0,56.0
Adelaide,51.0,43.0,47.0
Adelaide,67.0,57.0,62.0
Adelaide,75.0,64.0,69.5
Adelaide,80.0,44.0,62.0
Adelaide,60.0,55.0,57.5
Adelaide,82.0,69.0,75.5
Adelaide,70.0,41.0,55.5
Adelaide,68.0,45.0,56.5
Adelaide,69.0,50.0,59.5
Adelaide,67.0,40.0,53.5
Adelaide,57.0,50.0,53.5
Adelaide,71.0,76.0,73.5
Adelaide,84.0,75.0,79.5
Adelaide,89.0,78.0,83.5
Adelaide,90.0,82.0,86.0
Adelaide,80.0,62.0,71.0
Adelaide,95.0,60.0,77.5
Adelaide,75.0,42.0,58.5
Adelaide,56.0,44.0,50.0
Adelaide,78.0,40.0,59.0
Adelaide,62.0,56.0,59.0
Adelaide,92.0,81.0,86.5
Adelaide,71.0,61.0,66.0
Adelaide,72.0,50.0,61.0
Adelaide,88.0,65.0,76.5
Adelaide,77.0,46.0,61.5
Adelaide,78.0,50.0,64.0
Adelaide,68.0,64.0,66.0
Adelaide,78.0,48.0,63.0
Adelaide,86.0,51.0,68.5
Adelaide,71.0,59.0,65.0
Adelaide,68.0,53.0,60.5
Adelaide,67.0,46.0,56.5
Adelaide,87.0,78.0,82.5
Adelaide,94.0,88.0,91.0
Adelaide,95.0,49.0,72.0
Adelaide,51.0,42.0,46.5
Adelaide,69.0,81.0,75.0
Adelaide,88.0,67.0,77.5
Adelaide,68.0,76.0,72.0
Adelaide,89.0,73.0,81.0
Adelaide,90.0,65.0,77.5
Adelaide,81.0,62.0,71.5
Adelaide,69.0,62.0,65.5
Adelaide,79.0,65.0,72.0
Adelaide,85.0,57.0,71.0
Adelaide,61.0,42.0,51.5
Adelaide,51.0,40.0,45.5
Adelaide,47.0,46.0,46.5
Adelaide,90.0,62.0,76.0
Adelaide,74.0,45.0,59.5
Adelaide,86.0,62.0,74.0
Adelaide,91.0,70.0,80.5
Adelaide,56.0,54.0,55.0
Adelaide,86.0,61.0,73.5
Adelaide,86.0,64.0,75.0
Adelaide,54.0,44.0,49.0
Adelaide,44.0,75.0,59.5
Adelaide,80.0,55.0,67.5
Adelaide,95.0,83.0,89.0
Adelaide,80.0,69.0,74.5
Adelaide,74.0,69.0,71.5
Adelaide,90.0,77.0,83.5
Adelaide,81.0,65.0,73.0
Adelaide,88.0,70.0,79.0
Adelaide,89.0,78.0,83.5
Adelaide,76.0,49.0,62.5
Adelaide,43.0,34.0,38.5
Adelaide,79.0,59.0,69.0
Adelaide,65.0,84.0,74.5
Adelaide,83.0,64.0,73.5
Adelaide,97.0,68.0,82.5
Adelaide,95.0,76.0,85.5
Adelaide,92.0,81.0,86.5
Adelaide,90.0,58.0,74.0
Adelaide,90.0,55.0,72.5
Adelaide,60.0,48.0,54.0
Adelaide,51.0,51.0,51.0
Adelaide,25.0,31.0,28.0
Adelaide,78.0,48.0,63.0
Adelaide,97.0,53.0,75.0
Adelaide,67.0,56.0,61.5
Adelaide,64.0,42.0,53.0
Adelaide,50.0,35.0,42.5
Adelaide,65.0,40.0,52.5
Adelaide,85.0,81.0,83.0
Adelaide,68.0,62.0,65.0
Adelaide,66.0,46.0,56.0
Adelaide,41.0,39.0,40.0
Adelaide,42.0,29.0,35.5
Adelaide,40.0,32.0,36.0
Adelaide,72.0,92.0,82.0
Adelaide,74.0,67.0,70.5
Adelaide,64.0,63.0,63.5
Adelaide,55.0,42.0,48.5
Adelaide,56.0,45.0,50.5
Adelaide,48.0,50.0,49.0
Adelaide,86.0,68.0,77.0
Adelaide,90.0,76.0,83.0
Adelaide,58.0,38.0,48.0
Adelaide,48.0,26.0,37.0
Adelaide,31.0,26.0,28.5
Adelaide,19.0,16.0,17.5
Adelaide,55.0,64.0,59.5
Adelaide,60.0,45.0,52.5
Adelaide,52.0,95.0,73.5
Adelaide,67.0,55.0,61.0
Adelaide,71.0,52.0,61.5
Adelaide,60.0,33.0,46.5
Adelaide,30.0,17.0,23.5
Adelaide,47.0,50.0,48.5
Adelaide,45.0,38.0,41.5
Adelaide,43.0,39.0,41.0
Adelaide,50.0,43.0,46.5
Adelaide,40.0,32.0,36.0
Adelaide,27.0,23.0,25.0
Adelaide,33.0,20.0,26.5
Adelaide,53.0,52.0,52.5
Adelaide,44.0,37.0,40.5
Adelaide,50.0,35.0,42.5
Adelaide,35.0,23.0,29.0
Adelaide,32.0,15.0,23.5
Adelaide,12.0,4.0,8.0
Adelaide,44.0,22.0,33.0
Adelaide,16.0,65.0,40.5
Adelaide,61.0,49.0,55.0
Adelaide,54.0,24.0,39.0
Adelaide,40.0,21.0,30.5
Adelaide,34.0,18.0,26.0
Adelaide,41.0,31.0,36.0
Adelaide,89.0,57.0,73.0
Adelaide,55.0,51.0,53.0
Adelaide,55.0,43.0,49.0
Adelaide,49.0,20.0,34.5
Adelaide,17.0,10.0,13.5
Adelaide,69.0,61.0,65.0
Adelaide,66.0,28.0,47.0
Adelaide,42.0,21.0,31.5
Adelaide,21.0,31.0,26.0
Adelaide,51.0,66.0,58.5
Adelaide,81.0,58.0,69.5
Adelaide,56.0,42.0,49.0
Adelaide,47.0,33.0,40.0
Adelaide,33.0,16.0,24.5
Adelaide,48.0,59.0,53.5
Adelaide,69.0,44.0,56.5
Adelaide,46.0,34.0,40.0
Adelaide,45.0,28.0,36.5
Adelaide,41.0,28.0,34.5
Adelaide,73.0,31.0,52.0
Adelaide,73.0,22.0,47.5
Adelaide,68.0,21.0,44.5
Adelaide,74.0,47.0,60.5
Adelaide,54.0,33.0,43.5
Adelaide,72.0,51.0,61.5
Adelaide,79.0,67.0,73.0
Adelaide,90.0,56.0,73.0
Adelaide,47.0,26.0,36.5
Adelaide,38.0,15.0,26.5
Adelaide,17.0,18.0,17.5
Adelaide,51.0,47.0,49.0
Adelaide,56.0,37.0,46.5
Adelaide,46.0,42.0,44.0
Adelaide,43.0,42.0,42.5
Adelaide,51.0,52.0,51.5
Adelaide,52.0,31.0,41.5
Adelaide,43.0,19.0,31.0
Adelaide,22.0,14.0,18.0
Adelaide,17.0,12.0,14.5
Adelaide,55.0,36.0,45.5
Adelaide,60.0,47.0,53.5
Adelaide,,40.0,40.0
Adelaide,51.0,46.0,48.5
Adelaide,51.0,36.0,43.5
Adelaide,57.0,22.0,39.5
Adelaide,15.0,40.0,27.5
Adelaide,40.0,36.0,38.0
Adelaide,45.0,41.0,43.0
Adelaide,46.0,34.0,40.0
Adelaide,51.0,39.0,45.0
Adelaide,25.0,57.0,41.0
Adelaide,67.0,65.0,66.0
Adelaide,43.0,42.0,42.5
Adelaide,39.0,24.0,31.5
Adelaide,22.0,17.0,19.5
Adelaide,18.0,13.0,15.5
